Wall time,Step,Value
1733032662.4388816,280,1.5566400289535522
1733032666.9932666,283,1.5455352067947388
1733032706.8392465,309,1.5234718322753906
1733032742.3032324,332,1.4902122020721436
1733032847.4440691,396,1.4302138090133667
1733032861.11902,405,1.4323174953460693
1733032962.4526887,467,1.376529335975647
1733032970.0374763,472,1.3794052600860596
1733033051.9463365,493,1.3519477844238281
1733033079.19716,511,1.3422656059265137
1733033132.4497874,546,1.3183040618896484
1733033135.4878004,548,1.3193811178207397
1733033147.644783,556,1.3263447284698486
1733033312.0747082,659,1.2369248867034912
1733033379.3873186,698,1.2001656293869019
1733033400.6620696,712,1.1984468698501587
1733033543.0122414,774,1.152902364730835
1733033584.0502675,801,1.1408005952835083
1733033616.3100057,817,1.1230554580688477
1733033626.9284573,824,1.1468520164489746
1733033699.9905405,872,1.1017298698425293
1733033719.799483,885,1.0940814018249512
1733033741.1276622,899,1.0862431526184082
1733033756.3064911,909,1.074643850326538
1733033872.8755162,952,1.0559170246124268
1733033892.4275272,960,1.0474950075149536
1733033966.5070052,1009,1.0328184366226196
1733033987.7972994,1023,1.0198792219161987
1733033990.8337731,1025,1.0238656997680664
1733034013.6208982,1040,1.0035446882247925
1733034022.769653,1046,1.0146762132644653
1733034072.6145663,1074,0.989953339099884
1733034246.004611,1183,0.9584496021270752
1733034333.025744,1209,0.9392486810684204
1733034334.5438468,1210,0.9228479266166687
1733034343.6654181,1216,0.9319564700126648
1733034384.7188487,1243,0.9074414372444153
1733034398.4548283,1252,0.9184744358062744
1733034480.8092256,1301,0.874700665473938
1733034485.359619,1304,0.8840776681900024
1733034526.3089757,1331,0.8903322815895081
1733034543.0101807,1342,0.8743183016777039
1733034637.5232847,1399,0.8453244566917419
1733034666.3626087,1418,0.8433389067649841
1733034839.0449626,1499,0.8119117021560669
1733034930.3833706,1554,0.7906168699264526
1733034934.9348392,1557,0.75901859998703
1733034956.2069573,1571,0.7681291699409485
1733034962.2770739,1575,0.7796325087547302
1733035035.1428785,1623,0.7540176510810852
1733035053.3016555,1630,0.754222571849823
1733035086.5955222,1652,0.7460446953773499
1733035104.8172424,1664,0.7466883063316345
1733035167.8932352,1674,0.731532096862793
1733035213.3153923,1704,0.7178933620452881
1733035230.0314612,1715,0.7426282167434692
1733035251.2957475,1729,0.72580885887146
1733035300.0481691,1761,0.7101277112960815
1733035351.956498,1790,0.691690981388092
1733035376.2417588,1806,0.6937555074691772
1733035400.517426,1822,0.6977534294128418
1733035406.5894659,1826,0.6801133155822754
1733035432.4080496,1843,0.6808104515075684
1733035493.101594,1878,0.6692038178443909
1733035621.4626946,1929,0.659413754940033
1733035648.7469018,1947,0.663898766040802
1733035662.400343,1956,0.6458134055137634
1733035683.6540873,1970,0.6379954218864441
1733035686.6926098,1972,0.6410908102989197
1733035691.25089,1975,0.6396960616111755
1733035765.6230984,2019,0.6358531713485718
1733035833.9312203,2064,0.6168969869613647
1733035861.243121,2082,0.6062379479408264
1733035874.9008799,2091,0.610514223575592
1733035894.6387491,2104,0.6007489562034607
1733035906.9048052,2107,0.599275529384613
1733035919.0448196,2115,0.5959057211875916
1733036028.1431377,2155,0.5799905061721802
1733036053.7364495,2172,0.5827967524528503
1733036073.413739,2185,0.5890990495681763
1733036155.4219718,2239,0.5631874799728394
1733036216.2962933,2274,0.5593527555465698
1733036278.5445497,2315,0.567781925201416
1733036307.4172547,2334,0.5503814816474915
1733036501.709908,2425,0.5302574634552002
1733036519.9350324,2437,0.5310924649238586
1733036538.1678436,2449,0.5225174427032471
1733036568.561503,2469,0.5150184035301208
1733036576.159369,2474,0.5247550010681152
1733036577.6762843,2475,0.5269562602043152
1733036615.337187,2495,0.5214474201202393
1733036622.92687,2500,0.517671525478363
1733036691.2509842,2545,0.5001287460327148
1733036709.4872565,2557,0.5018996000289917
1733036770.4894571,2592,0.5131716728210449
1733036871.6827967,2627,0.4881041944026947
1733036873.1813836,2628,0.4780648648738861
1733036876.177612,2630,0.4960736930370331
1733036942.6448548,2674,0.4825991690158844
1733036968.4810176,2691,0.47750788927078247
1733036971.5248191,2693,0.4765162467956543
1733036979.1275496,2698,0.4683755338191986
1733037024.850408,2723,0.45458778738975525
1733037026.3692546,2724,0.46111980080604553
